"hour_buckets","placement_id","average_median_ppm1","average_median_2_5","average_median_4","average_median_10","average_iaq_score","average_iaq_accuracy","average_temperature","average_humidity","average_baro_pressure","average_eco2","average_bvoce","average_gas","average_noise_level","max_noise_level","average_maximum_noise_level"
"2022-04-16 09:00:00",74,"0.95","1.97","1.98","2.03","35.88","2.90","21.75","18.20","994.78","537.17","0.58","274042.61","42.23","99.03","82.44"
"2022-04-16 09:00:00",76,"0.88","1.88","2.18","3.54","32.37","2.41","38.68","6.26","994.71","560.80","0.68","390137.25","47.93","110.83","100.87"
"2022-04-16 10:00:00",58,"0.02","1.03","1.03","1.03","26.70","2.93","29.93","11.79","995.54","507.35","0.51","310923.34","52.96","106.56","84.34"
"2022-04-16 10:00:00",60,"0.15","1.13","1.13","1.17","240.89","1.00","27.29","13.81","995.84","1235.02","2.22","669630.56","48.08","100.17","83.14"
"2022-04-16 10:00:00",74,"0.61","1.61","1.63","1.64","32.40","2.63","21.79","18.16","995.10","521.92","0.55","271372.02","42.68","99.07","83.06"
"2022-04-16 10:00:00",76,"0.55","1.63","2.01","3.58","38.19","3.00","38.76","6.30","995.04","569.05","0.65","374536.99","47.60","110.83","100.70"
"2022-04-16 11:00:00",58,"0.00","1.00","1.00","1.02","20.03","2.41","30.00","11.72","995.55","480.74","0.47","310438.69","53.03","109.35","84.50"
"2022-04-16 11:00:00",60,"0.07","1.04","1.04","1.04","242.02","1.00","27.16","13.87","995.89","1205.89","2.12","669857.83","47.57","100.00","82.74"
"2022-04-16 11:00:00",74,"0.38","1.35","1.35","1.40","32.04","2.77","21.88","18.11","995.17","523.09","0.55","270384.25","42.72","99.55","83.12"
"2022-04-16 11:00:00",76,"0.30","1.37","1.62","3.00","24.21","2.36","38.88","6.24","995.06","504.69","0.53","380542.69","47.49","110.82","100.74"
"2022-04-16 12:00:00",58,"0.02","1.00","1.00","1.01","27.49","2.83","30.04","11.72","995.64","511.13","0.52","312381.12","52.63","104.09","84.05"
"2022-04-16 12:00:00",60,"0.03","1.02","1.02","1.02","241.18","1.00","27.22","13.83","995.97","1193.96","2.08","670212.20","47.69","100.24","82.88"
"2022-04-16 12:00:00",74,"0.29","1.22","1.23","1.29","27.50","2.51","21.97","18.03","995.24","507.04","0.52","280325.66","42.88","99.39","83.08"
"2022-04-16 12:00:00",76,"0.33","1.36","1.67","3.01","28.43","2.80","38.97","6.18","995.19","518.81","0.54","402973.01","47.51","110.82","100.53"
"2022-04-16 13:00:00",58,"0.00","1.00","1.00","1.00","20.20","2.37","30.15","11.60","995.58","481.95","0.48","316358.43","52.71","109.33","84.12"
"2022-04-16 13:00:00",60,"0.05","1.00","1.00","1.00","241.46","1.00","27.26","13.78","995.90","1195.17","2.09","670594.46","47.76","99.04","82.91"
"2022-04-16 13:00:00",74,"0.14","1.13","1.13","1.21","45.56","2.82","22.43","17.79","995.12","577.11","0.68","269939.67","42.51","99.86","82.66"
"2022-04-16 13:00:00",76,"0.36","1.34","1.58","2.90","16.20","2.10","39.07","6.12","995.06","465.10","0.45","419412.40","47.73","110.60","100.44"
"2022-04-16 14:00:00",58,"0.03","1.00","1.00","1.00","28.75","2.90","30.17","11.63","995.51","517.37","0.53","318836.82","52.69","100.77","84.07"
"2022-04-16 14:00:00",60,"0.07","1.00","1.00","1.00","239.38","1.00","27.31","13.76","995.83","1186.44","2.06","671006.89","47.43","106.40","82.67"
"2022-04-16 14:00:00",74,"0.03","1.02","1.02","1.03","86.84","2.75","22.47","18.10","995.02","831.77","1.21","245684.70","42.05","99.26","82.22"
"2022-04-16 14:00:00",76,"0.34","1.36","1.68","2.56","27.39","2.80","39.06","6.13","994.96","515.04","0.53","434199.77","47.78","110.83","100.65"
"2022-04-16 15:00:00",58,"0.02","1.00","1.00","1.00","19.84","2.24","30.23","11.60","995.44","480.69","0.47","321189.97","52.59","101.54","84.00"
"2022-04-16 15:00:00",60,"0.02","1.00","1.02","1.02","237.75","1.00","27.27","13.78","995.75","1179.08","2.04","672315.96","47.91","100.36","82.99"
"2022-04-16 15:00:00",74,"0.03","1.03","1.05","1.05","47.09","2.82","22.29","18.33","994.95","563.11","0.64","245549.90","42.60","100.32","82.71"
"2022-04-16 15:00:00",76,"0.02","1.05","1.10","1.39","18.12","2.36","39.09","6.13","994.90","478.60","0.48","437902.02","47.86","110.83","100.53"
"2022-04-16 16:00:00",58,"0.02","1.00","1.00","1.00","30.07","2.97","30.21","11.60","995.52","524.15","0.55","323088.83","52.62","109.18","84.11"
"2022-04-16 16:00:00",60,"0.02","1.00","1.00","1.00","236.07","1.00","27.25","13.79","995.83","1171.69","2.01","673773.95","49.77","103.49","82.87"
"2022-04-16 16:00:00",74,"0.29","1.23","1.23","1.23","38.29","2.65","22.22","18.01","995.06","554.56","0.63","278615.00","42.74","99.40","82.93"
"2022-04-16 16:00:00",76,"0.31","1.43","1.87","3.61","46.81","2.98","39.06","6.20","994.99","682.92","0.90","412044.55","48.00","110.83","100.75"
"2022-04-16 17:00:00",58,"0.02","1.00","1.00","1.02","21.58","2.44","30.10","11.70","995.76","488.15","0.49","313978.89","52.62","102.78","84.06"
"2022-04-16 17:00:00",60,"0.04","1.02","1.02","1.02","231.35","1.00","27.20","13.77","996.07","1151.16","1.95","678474.88","52.15","100.25","82.43"
"2022-04-16 17:00:00",74,"0.89","1.85","1.85","1.85","27.38","2.50","21.67","18.73","995.36","505.60","0.52","265144.34","43.37","99.80","83.27"
"2022-04-16 17:00:00",76,"0.79","1.84","2.17","3.57","46.44","2.42","38.90","6.33","995.31","783.02","1.13","376179.20","48.20","110.82","101.31"
"2022-04-16 18:00:00",58,"0.05","1.03","1.03","1.03","26.90","2.63","30.01","11.75","996.35","509.18","0.52","325439.40","52.91","109.59","84.37"
"2022-04-16 18:00:00",60,"0.03","1.02","1.02","1.03","230.29","1.00","27.33","13.75","996.69","1146.36","1.94","675978.93","48.19","100.79","83.58"
"2022-04-16 18:00:00",74,"0.96","1.96","1.96","1.98","35.05","2.93","21.78","18.72","995.96","535.45","0.57","275074.69","42.91","100.17","83.05"
"2022-04-16 18:00:00",76,"0.62","1.59","1.63","1.82","30.74","2.88","38.74","6.43","995.91","532.05","0.57","394110.93","48.04","110.78","101.36"
"2022-04-16 19:00:00",58,"0.15","1.12","1.13","1.13","16.82","1.90","29.94","11.68","997.13","467.23","0.45","354878.57","52.61","107.58","84.06"
"2022-04-16 19:00:00",60,"0.33","1.11","1.11","1.11","229.11","1.00","27.33","13.81","997.48","1141.19","1.92","674606.78","48.70","104.76","84.32"
"2022-04-16 19:00:00",74,"1.03","2.02","2.03","2.11","22.67","2.38","22.06","18.36","996.73","490.21","0.49","283792.46","43.25","98.85","83.81"
"2022-04-16 19:00:00",76,"0.71","1.71","1.71","1.71","17.35","2.20","38.59","6.46","996.66","470.92","0.46","406355.36","48.36","110.83","101.59"
"2022-04-16 20:00:00",58,"0.23","1.25","1.25","1.27","26.28","2.53","29.82","11.65","998.25","507.88","0.52","390306.00","52.68","106.90","84.11"
"2022-04-16 20:00:00",60,"0.76","1.71","1.71","1.73","208.76","1.00","27.10","13.88","998.54","1052.28","1.68","690207.11","48.05","100.42","83.41"
"2022-04-16 20:00:00",74,"1.01","2.02","2.03","2.07","32.74","2.97","21.86","18.58","997.81","529.25","0.56","284990.18","43.47","100.00","84.19"
"2022-04-16 20:00:00",76,"0.67","1.64","1.64","1.64","32.98","2.97","38.52","6.52","997.76","547.03","0.60","404665.88","48.09","110.83","101.66"
"2022-04-16 21:00:00",58,"0.47","1.43","1.43","1.45","17.33","2.32","29.83","11.61","999.33","473.03","0.46","387560.51","52.78","104.90","84.14"
"2022-04-16 21:00:00",60,"0.90","1.83","1.84","1.85","193.23","1.00","26.98","13.86","999.67","984.76","1.52","703993.01","48.02","100.38","83.27"
"2022-04-16 21:00:00",74,"1.00","1.98","1.98","2.00","24.36","2.47","21.72","18.76","998.94","495.90","0.50","274844.31","42.42","99.22","83.31"
"2022-04-16 21:00:00",76,"0.51","1.46","1.46","1.46","27.76","2.36","38.42","6.59","998.89","530.75","0.60","388346.78","48.25","110.83","101.66"
"2022-04-16 22:00:00",58,"0.24","1.22","1.22","1.27","29.63","2.85","29.72","11.63","999.96","528.09","0.56","387156.39","52.67","104.93","84.01"
"2022-04-16 22:00:00",60,"0.84","1.74","1.74","1.78","180.97","1.00","26.94","13.76","1000.34","931.10","1.40","716824.09","48.04","101.16","83.32"
"2022-04-16 22:00:00",74,"0.98","1.97","1.97","1.98","37.56","2.97","21.92","18.48","999.56","545.03","0.59","276164.53","42.61","98.87","83.08"
"2022-04-16 22:00:00",76,"0.38","1.32","1.32","1.32","34.32","3.00","38.49","6.53","999.50","552.22","0.61","388394.92","47.92","110.82","101.00"
"2022-04-16 23:00:00",58,"0.11","1.09","1.09","1.09","17.94","2.28","29.64","11.67","1000.27","477.25","0.47","385131.75","52.77","109.77","84.18"
"2022-04-16 23:00:00",60,"0.63","1.55","1.56","1.56","178.81","1.00","27.11","13.56","1000.56","921.57","1.38","720747.17","47.73","101.91","83.09"
"2022-04-16 23:00:00",74,"0.82","1.81","1.81","1.81","28.93","2.54","21.84","18.52","999.80","512.29","0.54","274823.46","42.66","100.91","83.64"
"2022-04-16 23:00:00",76,"0.16","1.12","1.12","1.12","22.37","2.36","38.68","6.44","999.73","497.40","0.51","386861.75","47.52","110.76","100.75"
"2022-04-17 00:00:00",58,"0.05","1.00","1.00","1.01","26.59","2.63","29.62","11.66","1000.51","509.73","0.52","389529.13","52.50","109.37","83.93"
"2022-04-17 00:00:00",60,"0.28","1.18","1.18","1.19","175.09","1.00","26.97","13.59","1000.81","905.35","1.35","726612.83","48.67","107.54","84.21"
"2022-04-17 00:00:00",74,"0.50","1.42","1.42","1.47","29.25","2.80","21.79","18.53","1000.02","515.03","0.53","280861.86","42.78","99.15","83.89"
"2022-04-17 00:00:00",76,"0.02","1.02","1.02","1.03","26.17","2.52","38.53","6.49","999.95","506.09","0.51","396094.63","47.32","110.82","100.67"
"2022-04-17 01:00:00",58,"0.00","1.00","1.00","1.00","15.68","2.25","29.58","11.69","1000.60","463.43","0.44","399510.00","52.59","107.50","84.03"
"2022-04-17 01:00:00",60,"0.14","1.03","1.03","1.05","161.57","1.00","26.82","13.69","1000.90","846.66","1.23","735269.03","48.82","100.77","84.52"
"2022-04-17 01:00:00",74,"0.20","1.15","1.15","1.16","24.01","2.46","21.70","18.61","1000.11","495.64","0.50","284970.30","43.17","100.46","84.68"
"2022-04-17 01:00:00",76,"0.02","1.00","1.00","1.00","18.78","2.37","38.35","6.52","1000.07","478.23","0.47","400415.66","48.01","110.83","101.91"
"2022-04-17 02:00:00",58,"0.01","1.00","1.00","1.00","39.20","3.00","29.53","11.70","1000.76","589.59","0.72","382119.23","52.77","107.29","84.14"
"2022-04-17 02:00:00",60,"0.14","1.03","1.03","1.03","165.06","1.00","26.61","13.84","1001.05","861.43","1.26","733738.98","48.98","100.24","84.85"
"2022-04-17 02:00:00",74,"0.30","1.23","1.23","1.25","57.67","3.00","21.62","18.68","1000.31","623.09","0.80","272150.76","43.26","99.72","85.89"
"2022-04-17 02:00:00",76,"0.03","1.00","1.00","1.00","37.69","3.00","38.26","6.56","1000.22","571.34","0.66","387076.61","48.19","110.83","102.99"
"2022-04-17 03:00:00",58,"0.03","1.00","1.00","1.00","22.35","2.10","29.48","11.62","1000.94","504.84","0.55","385653.21","52.75","105.07","84.16"
"2022-04-17 03:00:00",60,"0.24","1.02","1.02","1.03","172.01","1.00","26.63","13.76","1001.24","892.09","1.32","732025.42","49.50","100.62","85.41"
"2022-04-17 03:00:00",74,"0.17","1.10","1.10","1.13","28.77","2.20","21.55","18.52","1000.49","513.14","0.55","282811.97","43.71","99.78","87.66"
"2022-04-17 03:00:00",76,"0.05","1.00","1.00","1.00","22.48","2.30","38.25","6.49","1000.46","499.42","0.52","400158.03","49.21","110.83","104.49"
"2022-04-17 04:00:00",58,"0.03","1.00","1.00","1.02","29.18","2.90","29.48","11.49","1001.06","527.54","0.56","416851.27","52.90","106.89","84.20"
"2022-04-17 04:00:00",60,"0.05","1.00","1.00","1.00","157.70","1.00","26.63","13.63","1001.40","829.73","1.20","745626.84","49.41","100.28","85.33"
"2022-04-17 04:00:00",74,"0.07","1.03","1.03","1.03","37.98","2.93","21.51","18.40","1000.65","552.15","0.61","295170.54","44.55","107.52","88.81"
"2022-04-17 04:00:00",76,"0.00","1.00","1.00","1.00","33.49","2.98","38.16","6.50","1000.62","549.48","0.61","409979.85","49.69","110.83","105.35"
"2022-04-17 05:00:00",58,"0.07","1.00","1.00","1.00","27.36","2.47","29.70","11.55","1001.34","540.20","0.61","348429.76","52.71","109.66","84.05"
"2022-04-17 05:00:00",60,"0.07","1.00","1.02","1.02","186.80","1.00","26.79","13.61","1001.64","956.52","1.47","723686.57","52.07","99.94","84.95"
"2022-04-17 05:00:00",74,"0.01","1.00","1.00","1.00","35.33","2.40","21.66","18.39","1000.92","562.02","0.65","268177.05","44.04","99.74","86.81"
"2022-04-17 05:00:00",76,"0.03","1.00","1.00","1.00","18.03","2.27","36.81","6.87","1000.86","480.36","0.48","458169.60","49.28","110.83","104.67"
"2022-04-17 06:00:00",58,"0.00","1.00","1.00","1.00","38.95","3.00","29.91","11.67","1001.83","564.42","0.64","311346.91","52.79","106.36","84.26"
"2022-04-17 06:00:00",60,"0.08","1.00","1.00","1.00","217.22","1.00","26.98","13.67","1002.14","1089.73","1.78","697063.24","49.62","100.16","84.66"
"2022-04-17 06:00:00",74,"0.02","1.00","1.00","1.00","126.08","3.00","22.65","17.66","1001.39","1550.69","3.90","258923.29","43.46","99.60","85.78"
"2022-04-17 06:00:00",76,"0.02","1.00","1.00","1.00","60.18","2.80","38.15","6.38","1001.36","1167.76","3.19","517093.93","49.43","110.83","104.26"
"2022-04-17 07:00:00",58,"0.02","0.95","0.95","0.95","18.74","2.19","30.02","11.60","1002.27","475.23","0.46","321272.78","52.78","109.53","84.24"
"2022-04-17 07:00:00",60,"0.15","0.98","0.98","0.98","226.45","1.00","27.03","13.72","1002.64","1129.63","1.89","688117.55","48.29","100.03","83.60"
"2022-04-17 07:00:00",74,"0.03","1.00","1.00","1.02","29.06","2.44","22.07","17.89","1001.87","536.79","0.60","327282.97","43.50","99.89","85.33"
"2022-04-17 07:00:00",76,"0.05","1.00","1.00","1.00","30.18","2.33","38.51","6.25","1001.83","688.08","0.92","524473.98","49.12","110.83","103.79"
"2022-04-17 08:00:00",58,"0.00","0.87","0.87","0.87","27.77","2.81","30.10","11.60","1002.39","513.22","0.53","325037.77","52.56","100.01","83.96"
"2022-04-17 08:00:00",60,"0.08","0.98","0.98","0.98","228.04","1.00","27.07","13.74","1002.75","1136.72","1.91","685579.84","48.45","98.84","83.71"
"2022-04-17 08:00:00",74,"0.02","1.00","1.00","1.02","54.64","3.00","21.66","18.40","1001.97","652.12","0.88","313011.29","43.67","99.74","85.26"
"2022-04-17 08:00:00",76,"0.03","1.10","1.19","1.71","31.33","2.93","38.87","6.18","1001.91","545.90","0.60","486905.91","49.64","110.83","103.60"
"2022-04-17 09:00:00",58,"0.00","0.85","0.85","0.85","18.26","2.17","30.05","11.55","1002.85","473.51","0.46","333575.62","52.66","108.54","84.17"
"2022-04-17 09:00:00",60,"0.09","1.00","1.00","1.00","225.90","1.00","27.16","13.64","1003.21","1127.13","1.88","687778.69","48.01","99.45","83.23"
"2022-04-17 09:00:00",74,"0.02","1.00","1.00","1.02","30.84","2.41","21.40","18.55","1002.40","539.19","0.61","303652.44","43.22","99.41","84.46"
"2022-04-17 09:00:00",76,"0.02","1.02","1.05","1.35","25.94","2.36","38.62","6.25","1002.35","551.78","0.64","452823.84","49.22","110.83","103.11"
"2022-04-17 10:00:00",58,"0.03","0.93","0.93","0.94","26.42","2.35","30.00","11.36","1003.44","508.08","0.52","371499.82","52.93","109.23","84.42"
"2022-04-17 10:00:00",60,"0.10","0.97","0.97","0.98","221.35","1.00","27.09","13.61","1003.78","1107.39","1.83","693135.25","48.00","99.10","83.22"
"2022-04-17 10:00:00",74,"0.05","1.00","1.00","1.00","37.03","2.87","21.43","18.39","1003.02","549.96","0.61","300482.71","43.29","100.02","84.21"
"2022-04-17 10:00:00",76,"0.02","1.00","1.00","1.10","34.34","2.77","38.55","6.19","1002.97","562.68","0.65","456007.58","48.76","110.83","102.87"
"2022-04-17 11:00:00",58,"0.03","0.84","0.84","0.84","14.78","2.00","29.92","11.18","1003.60","459.70","0.44","417315.27","52.86","106.87","84.26"
"2022-04-17 11:00:00",60,"0.06","0.93","0.93","0.93","201.50","1.00","27.30","13.27","1003.96","1020.81","1.61","712368.44","48.22","100.59","83.45"
"2022-04-17 11:00:00",74,"0.04","1.00","1.00","1.03","28.06","2.44","21.78","17.95","1003.21","513.43","0.54","299900.11","43.18","99.43","84.29"
"2022-04-17 11:00:00",76,"0.02","1.00","1.00","1.55","32.13","2.37","38.62","6.18","1003.17","593.86","0.74","423721.41","48.53","110.83","102.17"
"2022-04-17 12:00:00",58,"0.02","0.76","0.76","0.76","28.27","2.87","29.87","11.10","1003.17","521.87","0.54","424006.96","52.70","104.34","84.08"
"2022-04-17 12:00:00",60,"0.03","0.95","0.95","0.96","176.76","1.00","27.07","13.23","1003.49","912.56","1.36","736862.09","48.11","101.05","83.31"
"2022-04-17 12:00:00",74,"0.00","1.00","1.00","1.00","33.04","2.93","21.80","17.80","1002.73","533.26","0.57","304065.37","42.85","99.52","84.15"
"2022-04-17 12:00:00",76,"0.00","1.00","1.00","1.53","27.41","2.73","38.52","6.20","1002.69","514.09","0.53","424256.63","48.35","110.83","102.04"
"2022-04-17 13:00:00",58,"0.00","0.80","0.80","0.80","14.28","2.07","29.74","11.01","1002.44","456.85","0.43","437724.75","52.36","100.02","83.79"
"2022-04-17 13:00:00",60,"0.07","0.91","0.91","0.91","164.19","1.00","27.01","13.17","1002.80","858.08","1.25","749185.00","48.16","108.66","83.39"
"2022-04-17 13:00:00",74,"0.02","1.00","1.00","1.00","22.47","2.37","21.53","17.92","1002.03","490.28","0.49","309474.90","42.68","99.65","84.44"
"2022-04-17 13:00:00",76,"0.00","1.00","1.05","1.30","19.81","2.34","38.47","6.14","1002.00","486.09","0.49","427859.23","48.43","110.82","102.57"
"2022-04-17 14:00:00",58,"0.02","0.86","0.86","0.86","27.58","2.83","29.66","11.01","1001.83","518.07","0.54","440539.77","52.80","108.82","84.23"
"2022-04-17 14:00:00",60,"0.05","0.97","0.97","0.97","161.10","1.00","26.98","13.12","1002.13","844.54","1.23","754398.65","48.42","98.77","83.67"
"2022-04-17 14:00:00",74,"0.15","1.00","1.00","1.00","34.88","2.98","21.42","17.98","1001.43","541.36","0.59","307977.30","42.53","99.83","84.48"
"2022-04-17 14:00:00",76,"0.00","1.00","1.00","1.11","31.20","2.90","38.39","6.14","1001.35","536.44","0.57","425095.48","48.24","110.83","102.44"
"2022-04-17 15:00:00",58,"0.02","0.85","0.85","0.85","14.49","2.19","29.62","10.99","1001.02","458.75","0.44","445570.84","52.80","110.45","84.18"
"2022-04-17 15:00:00",60,"0.08","1.00","1.00","1.00","153.04","1.00","26.87","13.14","1001.31","809.02","1.16","762203.49","48.08","98.85","83.39"
"2022-04-17 15:00:00",74,"0.05","1.00","1.00","1.00","23.85","2.40","21.28","18.09","1000.58","495.96","0.50","307607.29","42.70","100.06","85.09"
"2022-04-17 15:00:00",76,"0.00","1.00","1.01","1.08","19.53","2.38","38.30","6.14","1000.52","483.60","0.48","428001.90","48.72","110.83","103.18"
"2022-04-17 16:00:00",58,"0.02","1.00","1.00","1.00","27.43","2.68","29.60","11.02","1000.18","516.67","0.53","449287.19","52.79","105.80","84.20"
"2022-04-17 16:00:00",60,"0.13","1.00","1.00","1.02","140.97","1.00","26.84","13.06","1000.51","756.61","1.08","774800.52","48.51","99.03","83.74"
"2022-04-17 16:00:00",74,"0.02","1.00","1.00","1.00","32.11","2.90","21.32","18.09","999.72","529.58","0.56","308249.30","42.60","99.58","84.90"
"2022-04-17 16:00:00",76,"0.03","1.00","1.01","1.04","33.34","2.90","38.25","6.18","999.67","549.66","0.61","427323.90","48.84","110.83","103.30"
"2022-04-17 17:00:00",58,"0.00","0.98","0.98","0.98","16.24","2.22","29.60","11.08","999.46","471.04","0.46","444769.49","52.74","106.76","84.15"
"2022-04-17 17:00:00",60,"0.07","1.00","1.00","1.00","126.13","1.00","26.80","13.01","999.80","691.63","0.98","788652.83","48.51","103.25","83.43"
"2022-04-17 17:00:00",74,"0.02","1.00","1.00","1.00","24.54","2.44","21.35","18.11","999.06","498.48","0.51","305158.89","42.94","101.80","85.08"
"2022-04-17 17:00:00",76,"0.04","0.98","0.98","0.98","21.51","2.39","38.17","6.19","999.03","495.68","0.51","424248.86","48.39","110.83","102.83"
"2022-04-17 18:00:00",58,"0.01","0.97","0.97","0.97","26.47","2.65","29.57","11.17","999.23","510.29","0.52","446192.82","52.78","109.53","84.10"
"2022-04-17 18:00:00",60,"0.16","1.00","1.00","1.00","124.96","1.00","26.78","13.09","999.56","687.49","0.97","786703.37","53.90","98.77","82.93"
"2022-04-17 18:00:00",74,"0.07","1.00","1.00","1.00","31.29","2.87","21.38","18.22","998.83","526.01","0.55","305569.89","43.34","99.42","85.19"
